Club ID,Formatted Address,Address,Lat,Lng,Precisions
11167,"148 Hi-Level Ln, Kossuth, Pennsylvania, 16331","148 High Level Ln, Kossuth, PA 16331, USA",41.2956805,-79.5530103,ROOFTOP
11168,"5590 Carney Road, Kresgeville, Pennsylvania, 18333","5590 Carney Rd, Kresgeville, PA 18333, USA",40.888406,-75.495781,ROOFTOP
11172,"800 Ridge Pike, Lafayette Hill, Pennsylvania, 19444","800 Ridge Pike, Lafayette Hill, PA 19444, USA",40.0728222,-75.2551981,GEOMETRIC_CENTER
11173,"815 Thomas Rd, Lafayette Hill, Pennsylvania, 19444","815 Thomas Rd, Lafayette Hill, PA 19444, USA",40.093305,-75.234148,ROOFTOP
11174,"1099 Golf Club Rd., Mount Cobb, Pennsylvania, 18436","1099 Golf Club Rd, Lake Ariel, PA 18436, USA",41.3948375,-75.5179671,ROOFTOP
11175,"640 The Hideout, Lake Ariel, Pennsylvania, 18436","37 Lakeview Dr, Hamlin, PA 18427, USA",41.4129969,-75.3425005,ROOFTOP
11177,"408 Point Rd, Lake Winola, Pennsylvania, 18411","408 Point Rd, Factoryville, PA 18419, USA",41.5151321,-75.8483077,ROOFTOP
11181,"101 Country Club Dr, Lansdale, Pennsylvania, 19446","101 Country Club Dr, Lansdale, PA 19446, USA",40.2556618,-75.2394606,ROOFTOP
11184,"115 Elks Club Rd, Latrobe, Pennsylvania, 15650","115 Elks Club Rd, Latrobe, PA 15650, USA",40.3385833,-79.3704909,ROOFTOP
11185,"3700 E Lake Rd, Lawrence Park, Pennsylvania, 16510","3700 E Lake Rd, Erie, PA 16511, USA",42.157418,-80.024533,ROOFTOP
11186,"Freeport Rd & Golf Rd, Lebanon, Pennsylvania, 17046","Golf Rd & Freeport Rd, Bethel Township, PA 17046, USA",40.398776,-76.4148424,GEOMETRIC_CENTER
11187,"201 Iron Valley Dr, Lebanon, Pennsylvania, 17042","201 Iron Valley Dr, Lebanon, PA 17042, USA",40.2705719,-76.3848509,ROOFTOP
11194,"Buffalo Drive, South Park, Pennsylvania, 15129","Buffalo Dr, South Park Township, PA 15129, USA",40.3053675,-79.9958723,GEOMETRIC_CENTER
11195,"E Park Dr, Library, Pennsylvania, 15129","2575 Brownsville Rd, South Park Township, PA 15129, USA",40.2916916,-79.9963447,ROOFTOP
11196,"175 Palmer Dr, Ligonier, Pennsylvania, 15658","175 Palmer Dr, Ligonier, PA 15658, USA",40.2288496,-79.2360377,ROOFTOP
11199,"621 Hunt Stable Ln, Ligonier, Pennsylvania, 15655","621 Hunt Stable Ln, Laughlintown, PA 15655, USA",40.210737,-79.211242,ROOFTOP
11201,"765 N Lewis Rd, Limerick, Pennsylvania, 19468","765 N Lewis Rd, Royersford, PA 19468, USA",40.2295845,-75.5355865,ROOFTOP
11202,"303 W Ridge Pike, Limerick, Pennsylvania, 19468","303 W Ridge Pike, Limerick, PA 19468, USA",40.2237355,-75.5244196,ROOFTOP
11203,"66 Church Rd, Linfield, Pennsylvania, 19468","66 Church Rd, Linfield, PA 19468, USA",40.2108171,-75.5765961,ROOFTOP
11208,"3411 Leechburg Rd, Lower Burrell, Pennsylvania, 15068","3411 Leechburg Rd, New Kensington, PA 15068, USA",40.590669,-79.7025,ROOFTOP
11210,"519 Yukon Rd, Madison, Pennsylvania, 15663","519 Yukon Rd, Ruffs Dale, PA 15679, USA",40.2362808,-79.6773751,ROOFTOP
11216,"18795 US Route 6, Mansfield, Pennsylvania, 16933","18795 US-6, Mansfield, PA 16933, USA",41.7948553,-77.0263743,ROOFTOP
11217,"540 Rte 228, Mars, Pennsylvania, 16046","540 PA-228, Mars, PA 16046, USA",40.6923416,-79.9865277,ROOFTOP
11218,"Route 209, Marshalls Creek, Pennsylvania, 18335","US-209, United States",40.971734,-75.2554941,GEOMETRIC_CENTER
11221,"80 Fort Cherry Rd, McDonald, Pennsylvania, 15057","80 Fort Cherry Rd, McDonald, PA 15057, USA",40.3463471,-80.2710889,ROOFTOP
11224,"425 Hidden Valley Rd, McMurray, Pennsylvania, 15317","425 Hidden Valley Rd, Canonsburg, PA 15317, USA",40.299756,-80.132647,ROOFTOP
11228,"800 Orr Bridge Rd, Mechanicsburg, Pennsylvania, 17055","800 Orrs Bridge Rd, Mechanicsburg, PA 17050, USA",40.259896,-76.9611907,ROOFTOP
11231,"850 Paxton Hollow Rd, Media, Pennsylvania, 19063","850 Paxon Hollow Rd, Media, PA 19063, USA",39.9553962,-75.3737231,RANGE_INTERPOLATED
11238,"2000 Quicksilver Rd, Midway, Pennsylvania, 15060","2000 Quicksilver Rd, Midway, PA 15060, USA",40.3880023,-80.2915147,ROOFTOP
11242,"1724 Route 25, Millersburg, Pennsylvania, 17061","1724 PA-25, Millersburg, PA 17061, USA",40.5713295,-76.9059529,ROOFTOP
11245,"110 Country Club Drive, Mingoville, Pennsylvania, 16856","110 Country Club Drive, Mingoville, PA 16856, USA",40.9267133,-77.6471502,ROOFTOP
11250,"870 Lake Ave, Montrose, Pennsylvania, 18801","870 Lake Ave, Montrose, PA 18801, USA",41.8422216,-75.8616939,RANGE_INTERPOLATED
11257,"Golf Club and Griffin Rd, Moscow, Pennsylvania, 18444","Golf Club Rd & Griffin Rd, Roaring Brook Township, PA 18444, USA",41.3871234,-75.5199194,GEOMETRIC_CENTER
11259,"168 Holly Pl, Mount Pleasant, Pennsylvania, 15666","168 Holly Pl, Mt Pleasant, PA 15666, USA",40.197248,-79.482973,ROOFTOP
11260,"681 Mulberry Hill Rd, Mount Pleasant, Pennsylvania, 15666","681 Mulberry Hill Rd, Mt Pleasant, PA 15666, USA",40.158991,-79.580501,ROOFTOP
11266,"23 Rolling Meadows Rd, Mowry, Pennsylvania, 17921","23 Rolling Meadows Rd, Ashland, PA 17921, USA",40.759552,-76.4081269,ROOFTOP
11267,"4076 Bulltown Rd, Murrysville, Pennsylvania, 15668","4076 Bulltown Rd, Murrysville, PA 15668, USA",40.4530487,-79.6718071,ROOFTOP
11279,"300 A Ave, New Cumberland, Pennsylvania, 17070","A Avenue, Fairview Township, PA 17070, USA",40.2171613,-76.835513,GEOMETRIC_CENTER
11282,"6598 Route 309, New Tripoli, Pennsylvania, 18066","6598 PA-309, New Tripoli, PA 18066, USA",40.6779926,-75.7347498,ROOFTOP
11287,"2783 State Route 374, Nicholson, Pennsylvania, 18446","2783 PA-374, Nicholson, PA 18446, USA",41.6536895,-75.6680125,ROOFTOP
11288,"2620 Skippack Pike, Norristown, Pennsylvania, 19422","2620 W Skippack Pike, Norristown, PA 19403, USA",40.1868768,-75.3260519,ROOFTOP
11291,"2451 Brickyard Rd, North East, Pennsylvania, 16428","2451 N Brickyard Rd, North East, PA 16428, USA",42.2028898,-79.8816688,ROOFTOP
11293,"1600 Limekiln Pike, North Hills, Pennsylvania, 19038","1600 Limekiln Pike, Glenside, PA 19038, USA",40.122743,-75.1676478,ROOFTOP
11294,"99 Station Ave, North Hills, Pennsylvania, 19038","99 Station Ave, Oreland, PA 19075, USA",40.1110217,-75.1719385,ROOFTOP
11298,"Route 287, Oregon Hill, Pennsylvania, 16938","State Rte 287, Morris, PA 16938, USA",41.5291186,-77.2845269,GEOMETRIC_CENTER
11308,"1 Country Club Rd, Philipsburg, Pennsylvania, 16866","1 Country Club Ln, Philipsburg, PA 16866, USA",40.9004704,-78.202298,ROOFTOP
11317,"Route 314 Manor Rd, Pocono Manor, Pennsylvania, 18349","250 Kalahari Blvd, Pocono Manor, PA 18349, USA",41.0991906,-75.3923976,ROOFTOP
11319,"434 Lake Dr, Pocono Pines, Pennsylvania, 18350","434 Lake Shore Rd, Pocono Pines, PA 18350, USA",41.1247766,-75.4642246,RANGE_INTERPOLATED
11320,"350 Freestone Lane, Port Matilda, Pennsylvania, 16870","350 Skytop, E Mountain Rd, Port Matilda, PA 16870, USA",40.829982,-77.996492,GEOMETRIC_CENTER
11323,"Adams & Prospect St, Pottstown, Pennsylvania, 19464","N Adams St & Prospect St, Pottstown, PA 19464, USA",40.2558411,-75.6283153,GEOMETRIC_CENTER
11328,"318 Tanglewood Rd, Pulaski, Pennsylvania, 16143","318 T621, Pulaski, PA 16143, USA",41.1045779,-80.494305,ROOFTOP
11330,"408 North Main St, Punxsutawney, Pennsylvania, 15767","408 N Main St, Punxsutawney, PA 15767, USA",40.9384075,-78.9937517,ROOFTOP
11333,"2399 Quentin Rd, Quentin, Pennsylvania, 17083","2399 Quentin Rd, Lebanon, PA 17042, USA",40.2864223,-76.429439,ROOFTOP
11346,"6528 Cable Hollow Rd, Russell, Pennsylvania, 16345","6528 Cable Hollow Rd, Russell, PA 16345, USA",41.9591689,-79.0182711,ROOFTOP
11347,"405 Norberg Rd, Russell, Pennsylvania, 16345","405 Norberg Rd, Russell, PA 16345, USA",41.964645,-79.103972,ROOFTOP
11353,"28 Smith Rd, Schwenksville, Pennsylvania, 19473","28 Smith Rd, Schwenksville, PA 19473, USA",40.25264,-75.4764084,RANGE_INTERPOLATED
11354,"3646 Scotland Rd, Scotland, Pennsylvania, 17254","3646 Scotland Rd, Chambersburg, PA 17202, USA",39.9658609,-77.5919594,ROOFTOP
11356,"66 Club House Ln, Scott Township, Pennsylvania, 18447","66 Club House Ln, Olyphant, PA 18447, USA",41.5520167,-75.6374203,RANGE_INTERPOLATED
11360,"1030 Forker Blvd, Sharon, Pennsylvania, 16148","1030 Forker Blvd, Sharon, PA 16146, USA",41.2416784,-80.4924368,GEOMETRIC_CENTER
11361,"30 Hayfield Rd, Shavertown, Pennsylvania, 18708","30 Hayfield Rd, Shavertown, PA 18708, USA",41.2994577,-76.0107132,ROOFTOP
11363,"220 Zions Church Rd, Shoemakersville, Pennsylvania, 19555","220 Zion Church Rd, Shoemakersville, PA 19555, USA",40.520882,-75.963993,ROOFTOP
11364,"7017 SR949, Sigel, Pennsylvania, 15860","7017 PA-949, Sigel, PA 15860, USA",41.2603766,-79.1261032,RANGE_INTERPOLATED
11367,"1146 Stump Hall Road, Skippack, Pennsylvania, 19474","1146 Stump Hall Rd, Skippack, PA 19474, USA",40.2082088,-75.3867874,ROOFTOP
11373,"2322 Easton Tpke, South Canaan, Pennsylvania, 18459","2322 Easton Turnpike, Waymart, PA 18472, USA",41.514663,-75.4113965,ROOFTOP
11375,"681 Church Hill Rd, South Park Township, Pennsylvania, 15332","681 Churchill Rd, Finleyville, PA 15332, USA",40.2777205,-80.0455604,ROOFTOP
11381,"801 Tennis Ave, Spring House, Pennsylvania, 19477","801 Tennis Ave, Ambler, PA 19002, USA",40.1849487,-75.2044431,ROOFTOP
11387,"1523 W College Ave, State College, Pennsylvania, 16801","1523 W College Ave, State College, PA 16801, USA",40.7828589,-77.8769675,ROOFTOP
11390,"1523 W College Ave, State College, Pennsylvania, 16801","1523 W College Ave, State College, PA 16801, USA",40.7828589,-77.8769675,ROOFTOP
11394,"1554 Hickory Valley Rd, Stroudsburg, Pennsylvania, 18360","1554 Hickory Valley Rd, Stroudsburg, PA 18360, USA",40.9638956,-75.2521069,RANGE_INTERPOLATED
11395,"18 Golf Course Road, Sugarloaf, Pennsylvania, 18249","Golf Course Road, Black Creek Township, PA 18249, USA",40.9845366,-76.1720612,GEOMETRIC_CENTER
11406,"15867 Oil City-Titusville Rd, Titusville, Pennsylvania, 16354","Oil City, PA 16301, USA",41.4339484,-79.7064413,APPROXIMATE
11408,"645 Golden Mile Rd, Towanda, Pennsylvania, 18848","645 Golden Mile Rd, Towanda, PA 18848, USA",41.7688409,-76.425067,ROOFTOP
11420,"21217 Church St, Route 19, Venango, Pennsylvania, 16440","21217 Church Street, US-19, Venango, PA 16440, USA",41.769073,-80.1155362,GEOMETRIC_CENTER
11428,"Route 18 No, Wampum, Pennsylvania, 16157","PA-18, Wampum, PA, USA",40.8869478,-80.3392847,GEOMETRIC_CENTER
11429,"1225 W St Rd, Warminster, Pennsylvania, 18974","1225 Street Rd, Warminster, PA 18974, USA",40.2185012,-75.1157084,ROOFTOP
11430,"Route 62 North, Warren, Pennsylvania, 16365","62 North St, Warren, PA 16365, USA",41.8303978,-79.1228025,RANGE_INTERPOLATED
11431,"6927 Jackson Run Rd, Warren, Pennsylvania, 16365","6927 Jackson Run Rd, Warren, PA 16365, USA",41.9145088,-79.2629864,ROOFTOP
11435,"10085 Route 19 N, Waterford, Pennsylvania, 16441","10085 US-19, Waterford, PA 16441, USA",42.002183,-80.0316422,ROOFTOP
11446,"1160 S Krocks Rd, Wescosville, Pennsylvania, 18106","1160 S Krocks Rd, Allentown, PA 18106, USA",40.5563915,-75.5677432,ROOFTOP
11455,"100 Mountain Laurel Dr, White Haven, Pennsylvania, 18661","100 Mountain Laurel Dr, White Haven, PA 18661, USA",41.0557048,-75.7537214,ROOFTOP
11456,"310 Buck Blvd, White Haven, Pennsylvania, 18661","310 Buck Blvd, White Haven, PA 18661, USA",41.1638874,-75.6667072,ROOFTOP
11457,"1050 N Washington St, Wilkes-Barre, Pennsylvania, 18702","1050 N Washington St, Wilkes-Barre, PA 18705, USA",41.2614784,-75.8534733,ROOFTOP
11463,"406 Albright Lake Rd, Youngwood, Pennsylvania, 15697","Youngwood, PA 15697, USA",40.240079,-79.5772008,APPROXIMATE
11466,"100 Bronco Highway, Burrillville, Rhode Island, 02830","100 Broncos Hwy, Mapleville, RI 02839, USA",41.9332465,-71.6674743,ROOFTOP
11475,"500 Veterans' Memorial Pkwy, East Providence, Rhode Island, 02914","500 Veterans Memorial Pkwy, East Providence, RI 02914, USA",41.8078845,-71.3857263,ROOFTOP
11476,"3303 Pawtucket Ave, East Providence, Rhode Island, 02915","3303 Pawtucket Ave, Riverside, RI 02915, USA",41.78407,-71.364029,ROOFTOP
11480,"156 Putnam Pike, Chepachet, Rhode Island, 02830","156 Putnam Pike, Chepachet, RI 02814, USA",41.883787,-71.5904154,ROOFTOP
11481,"55 Melody Hill Lane, Harmony, Rhode Island, 02829","55 Melody Hill CC Rd, Chepachet, RI 02814, USA",41.884747,-71.61006,ROOFTOP
11493,"150 Windermere Rd, Narragansett, Rhode Island, 02882","150 Windermere Rd, Narragansett, RI 02882, USA",41.410406,-71.469772,ROOFTOP
11503,"343 Kingstown Rd, Richmond, Rhode Island, 02892","343 Kingstown Rd, Richmond, RI 02812, USA",41.4968772,-71.6366011,ROOFTOP
11506,"222 Rose Hill Rd, South Kingstown, Rhode Island, 02881","222 Rose Hill Rd, South Kingstown, RI 02879, USA",41.4705089,-71.496436,ROOFTOP
11510,"417 Ives Rd, Warwick, Rhode Island, 02818","417 Ives Rd, East Greenwich, RI 02818, USA",41.6573911,-71.4309824,RANGE_INTERPOLATED
11522,"555 Highland Park Dr, Aiken, South Carolina, 29801","555 Highland Park Dr SW, Aiken, SC 29801, USA",33.5583374,-81.7280005,ROOFTOP
11526,"151 Midland Dr, Aiken, South Carolina, 29801","151 Midland Dr, Graniteville, SC 29829, USA",33.550582,-81.8316399,ROOFTOP
11529,"3000 Reserve Club Dr, Aiken, South Carolina, 29803","3000 Reserve Club Dr, Aiken, SC 29803, USA",33.4812715,-81.7345031,ROOFTOP
11530,"1000 Clubhouse Dr, Aiken, South Carolina, 29803","1000 Woodside Plantation Dr, Aiken, SC 29803, USA",33.4980134,-81.7275846,ROOFTOP
11531,"3312 Barton Rd, Allendale, South Carolina, 29827","3312 Barton Rd, Fairfax, SC 29827, USA",32.9362924,-81.2912622,ROOFTOP
11534,"410 Carpenter Rd, Anderson, South Carolina, 29261","410 Carpenter Rd, Anderson, SC 29621, USA",34.4588732,-82.5825355,ROOFTOP
11538,"128 Paw Paw, Bamberg, South Carolina, 29003","128 Paw Paw Rd, Bamberg, SC 29003, USA",33.3170557,-81.0237009,ROOFTOP
11542,"100 Islands Causeway, Beaufort, South Carolina, 29902","100 Islands Causeway, Beaufort, SC 29907, USA",32.3891179,-80.6590392,RANGE_INTERPOLATED
11544,"404 Country Club Dr, Bennettsville, South Carolina, 29512","404 Country Club Dr, Bennettsville, SC 29512, USA",34.6308321,-79.6907076,ROOFTOP
11545,"366 Good Hope Road, Bluffton, South Carolina, 29909","366 Good Hope Rd, Bluffton, SC 29909, USA",32.3011265,-80.906893,ROOFTOP
11546,"1 Crescent Pointe, Bluffton, South Carolina, 29909","1 Crescent Pointe, Bluffton, SC 29910, USA",32.2677629,-80.8468024,ROOFTOP
11551,"671 Cypress Hills Dr, Bluffton, South Carolina, 29910","671 Cypress Hills Dr, Bluffton, SC 29909, USA",32.2777992,-80.9788995,ROOFTOP
11553,"40 Island W Dr, Bluffton, South Carolina, 29910","40 Island W Dr, Bluffton, SC 29910, USA",32.2834082,-80.9185679,ROOFTOP
11556,"60 Sun City Club Ln, Bluffton, South Carolina, 29910","60 Sun City Club Ln, Bluffton, SC 29909, USA",32.2887866,-80.9515281,ROOFTOP
11562,"1298 University Parkway, Blythewood, South Carolina, 29016","1298 University Pkwy, Blythewood, SC 29016, USA",34.2257168,-80.9940139,GEOMETRIC_CENTER
11564,"1101 Longtown Rd E, Blythewood, South Carolina, 29016","1101 Longtown Rd E, Blythewood, SC 29016, USA",34.1726622,-80.9191752,ROOFTOP
11576,"772 Battle Rd, Clinton, South Carolina, 29325","772 Battle Rd, Clinton, SC 29325, USA",34.5923314,-81.8427141,ROOFTOP
11577,"2155 Country Club Rd, Clio, South Carolina, 29525","2155 Country Club Rd, Clio, SC 29525, USA",34.5908504,-79.5727675,ROOFTOP
11578,"500 Burning Ridge Road, Conway, South Carolina, 29526","500 Burning Ridge Rd, Conway, SC 29526, USA",33.7762454,-79.0038877,ROOFTOP
11587,"421 Squire Pope Rd, Daufuskie Island, South Carolina, 29915","421 Squire Pope Rd, Hilton Head Island, SC 29926, USA",32.2366014,-80.7461062,ROOFTOP
11588,"10 Haig Point Ct, Daufuskie Island, South Carolina, 29928","10 Haig Point Ct, Hilton Head Island, SC 29928, USA",32.174591,-80.76875,ROOFTOP
11589,"1596 S Palmetto Ave, Denmark, South Carolina, 29042","Denmark, SC 29042, USA",33.3226546,-81.1423236,APPROXIMATE
11593,"105 Sern Oaks Dr, Easley, South Carolina, 29642","105 Southern Oaks Dr, Easley, SC 29642, USA",34.7382204,-82.5374712,ROOFTOP
11595,"19 Fairway Dr, Edisto Beach, South Carolina, 29438","19 Fairway Dr, Edisto Island, SC 29438, USA",32.4865635,-80.3343335,ROOFTOP
11596,"301 Club Ridge Dr, Elgin, South Carolina, 29045","301 Club Ridge Rd, Elgin, SC 29045, USA",34.125556,-80.821313,ROOFTOP
11603,"3652 Semmes Rd, Fort Jackson, South Carolina, 29207","3652 Semmes Rd, Columbia, SC 29207, USA",33.9960215,-80.9224927,ROOFTOP
11610,"2301 E Fredrick St, Gaffney, South Carolina, 29340","2301 E Frederick St, Gaffney, SC 29340, USA",35.0572074,-81.6403569,RANGE_INTERPOLATED
11616,"13921 Asheville Hwy, Gramling, South Carolina, 29348","13921 Asheville Hwy, Inman, SC 29349, USA",35.0591785,-82.1276274,ROOFTOP
11618,"536 Evans Vaughn Drive, Great Falls, South Carolina, 29055","536 Evans Vaughn Drive, Great Falls, SC 29055, USA",34.5707466,-80.9209361,ROOFTOP
11621,"607 Cambridge Ave W, Greenwood, South Carolina, 29649","607 Cambridge Ave W, Greenwood, SC 29649, USA",34.207284,-82.182747,ROOFTOP
11629,"141 W Country Club Rd, Hamer, South Carolina, 29547","141 W Country Club Rd, Hamer, SC 29547, USA",34.4635263,-79.3448387,ROOFTOP
11630,"900 Yeamans Hall Rd, Hanahan, South Carolina, 29406","900 Yeamans Hall Rd, Hanahan, SC 29410, USA",32.9252235,-79.9846808,ROOFTOP
11631,"1291 Sgt William Jasper Blvd N, Hardeeville, South Carolina, 29927","1291 Sergeant William Jasper Blvd, Okatie, SC 29909, USA",32.3090606,-80.9546303,ROOFTOP
11633,"2500 Wiregrass Way, Bluffton, South Carolina, 29927","Wiregrass Way, Bluffton, SC 29910, USA",32.2363215,-80.9006801,GEOMETRIC_CENTER
11664,"23012 Kingfisher Dr, Indian Land, South Carolina, 29707","23012 Kingfisher Dr, Fort Mill, SC 29707, USA",34.9304811,-80.8434443,ROOFTOP
11670,"100 Old Cedar Ln, Johns Island, South Carolina, 29455","100 Old Cedar Ln, Johns Island, SC 29455, USA",32.5959655,-80.1490413,ROOFTOP
11673,"301 Country Club Dr, Kershaw, South Carolina, 29067","301 Kershaw Country Club Rd, Kershaw, SC 29067, USA",34.5349136,-80.5938456,ROOFTOP
11676,"4694 Hope Plantation Drive, Kiawah Island, South Carolina, 29455","4694 Hope Plantation Dr, Johns Island, SC 29455, USA",32.6214666,-80.1475055,RANGE_INTERPOLATED
11678,"1000 Ocean Course Drive, Kiawah Island, South Carolina, 29455","1000 Ocean Course Dr, Kiawah Island, SC 29455, USA",32.6160241,-80.0186987,ROOFTOP
11680,"140 S Country Club Rd, Lake City, South Carolina, 29560","140 S Country Club Rd, Lake City, SC 29560, USA",33.8704623,-79.7870752,RANGE_INTERPOLATED
11683,"2380 Catawba Ridge Blvd. Ste. 100, Lancaster, South Carolina, 29720","2380 Catawba Ridge Blvd #100, Lancaster, SC 29720, USA",34.6374431,-80.8673868,ROOFTOP
11703,"2433 Tomahawk Road, Lydia, South Carolina, 29079","2433 Tomahawk Rd, Lamar, SC 29069, USA",34.2766029,-80.1182916,RANGE_INTERPOLATED
11705,"1560 Players Course Drive, Manning, South Carolina, 29102","1560 Players Course Dr, Manning, SC 29102, USA",33.5877856,-80.2268906,ROOFTOP
11706,"2565 Players Course Drive, Manning, South Carolina, 29102","2565 Players Course Dr, Manning, SC 29102, USA",33.5865974,-80.2189455,ROOFTOP
11708,"200 Ranch Rd. Greenville, Mauldin, South Carolina, 29662","200 Ranch Rd W, Greenville, SC 29607, USA",34.7499691,-82.3246098,RANGE_INTERPOLATED
11709,"1591 Resort DR, McCormick, South Carolina, 29835","1591 Resort Dr, McCormick, SC 29835, USA",33.8786919,-82.4308586,ROOFTOP
11710,"713 Barksdale Ferry Rd, McCormick, South Carolina, 29835","713 Barksdale Ferry Rd, McCormick, SC 29835, USA",33.9211093,-82.345203,ROOFTOP
11711,"1148 Barksdale Ferry Rd, McCormick, South Carolina, 29835","1148 Barksdale Ferry Rd, McCormick, SC 29835, USA",33.915095,-82.3625116,ROOFTOP
11712,"300 Country Club Dr, McCormick, South Carolina, 29835","300 Country Club Dr, McCormick, SC 29835, USA",33.8927684,-82.3905472,ROOFTOP
11718,"1700 Rivertowne Country Club Dr, Mt Pleasant, South Carolina, 29466","1700 Rivertowne Country Club Dr, Mt Pleasant, SC 29466, USA",32.8792231,-79.8244692,ROOFTOP
11722,"1560 International Club Blvd, Murrells Inlet, South Carolina, 29576","1560 International Club Blvd, Murrells Inlet, SC 29576, USA",33.5985314,-79.042126,ROOFTOP
11725,"1930 Governors Landing Rd, Murrells Inlet, South Carolina, 29576","1930 Governors Landing Rd, Murrells Inlet, SC 29576, USA",33.559882,-79.08454,ROOFTOP
11733,"307 Riverside Blvd, North Augusta, South Carolina, 29841","307 Riverside Blvd, North Augusta, SC 29841, USA",33.4873564,-81.9712729,ROOFTOP
11737,"4980 Barefoot Resort Bridge Rd., North Myrtle Beach, South Carolina, 29582","4980 Barefoot Resort Bridge Rd, North Myrtle Beach, SC 29582, USA",33.8072331,-78.7526686,ROOFTOP
11738,"4980 Barefoot Resort Bridge Rd, North Myrtle Beach, South Carolina, 29582","4980 Barefoot Resort Bridge Rd, North Myrtle Beach, SC 29582, USA",33.8072331,-78.7526686,ROOFTOP
11741,"1400 Tidewater Rd, North Myrtle Beach, South Carolina, 29582","1400 Tidewater Dr, North Myrtle Beach, SC 29582, USA",33.8542474,-78.6265846,ROOFTOP
11743,"176 Callawassie Dr, Okatie, South Carolina, 29910","176 Callawassie Dr, Okatie, SC 29909, USA",32.3265863,-80.8556638,ROOFTOP
11745,"176 Callawassie Dr, Okatie, South Carolina, 29910","176 Callawassie Dr, Okatie, SC 29909, USA",32.3265863,-80.8556638,ROOFTOP
11747,"1280 State A & M Road, Orangeburg, South Carolina, 29115","State Rd S-38-1336, Orangeburg, SC, USA",33.525621,-80.8506082,GEOMETRIC_CENTER
11749,"299 Belleau Wood Rd, Parris Island, South Carolina, 29905","Belleau Wood Rd, Port Royal, SC 29902, USA",32.3178777,-80.6875318,GEOMETRIC_CENTER
11761,"220 Garnet Drive, Rock Hill, South Carolina, 29733","220 Garnet Drive, Rock Hill, SC 29730, USA",34.9417348,-81.0106649,ROOFTOP
11766,"770 S Cherry Laurel Way, Salem, South Carolina, 29685","770 S Cherry Laurel Way, Salem, SC 29676, USA",34.8947696,-82.9255638,ROOFTOP
11773,"Building 2799 Shaw AFB, Shaw AFB, South Carolina, 29152","411 Polifka Dr, Shaw AFB, SC 29152, USA",33.9697844,-80.4870799,ROOFTOP
11775,"215 Club Dr, Simpsonville, South Carolina, 29681","215 Club Dr, Simpsonville, SC 29681, USA",34.7398137,-82.2075539,ROOFTOP
11782,"42 Mobley Oaks Ln, Spring Island, South Carolina, 29910","42 Mobley Oaks Ln, Okatie, SC 29909, USA",32.3424783,-80.8387952,ROOFTOP
11784,"8377 Wash Davis Road, Summerton, South Carolina, 29148","8377 Wash Davis Rd, Summerton, SC 29148, USA",33.5289919,-80.320899,ROOFTOP
11785,"5000 Wescott Club Dr, Summerville, South Carolina, 29485","5000 Wescott Club Dr, Summerville, SC 29485, USA",32.9455907,-80.1381916,ROOFTOP
11798,"4050 Highway 11, Travelers Rest, South Carolina, 29661","4050 SC-11, Marietta, SC 29661, USA",35.08658,-82.473233,ROOFTOP
11810,"15 Fairway Dr, Williston, South Carolina, 29853","15 Fairway Dr, Williston, SC 29853, USA",33.391396,-81.418048,ROOFTOP
11817,"546 Palmer Cir, Aberdeen, South Dakota, 57401","546 E Palmer Cir, Aberdeen, SD 57401, USA",45.4720636,-98.5110905,ROOFTOP
11818,"28950 Sutton Bay Rd, Agar, South Dakota, 57520","28950 Sutton Bay Rd, Agar, SD 57520, USA",44.8815743,-100.3396835,RANGE_INTERPOLATED
11821,"10941 SD Highway 34, Belle Fourche, South Dakota, 57717","10941 SD-34, Belle Fourche, SD 57717, USA",44.6421759,-103.8512231,RANGE_INTERPOLATED
11822,"601 S 7th Street, Beresford, South Dakota, 57004","601 S 7th St, Beresford, SD 57004, USA",43.0754476,-96.7806632,ROOFTOP
11835,"33848 Golf Course Rd, Chamberlain, South Dakota, 57325","33848 Golf Course Rd, Oacoma, SD 57365, USA",43.8103606,-99.4161062,ROOFTOP
11836,"800 N Idaho St, Clark, South Dakota, 57225","800 N Idaho St, Clark, SD 57225, USA",44.8847513,-97.7384935,ROOFTOP
11838,"305 S Allen St, Colman, South Dakota, 57017","305 S Allen St, Colman, SD 57017, USA",43.9778475,-96.8112176,ROOFTOP
11839,"39522 274th St, Corsica, South Dakota, 57313","39522 274th St, Armour, SD 57313, USA",43.4135472,-98.2876092,ROOFTOP
11841,"960 S Dakota Dunes Blvd, Dakota Dunes, South Dakota, 57049","960 Dakota Dunes Blvd, Dakota Dunes, SD 57049, USA",42.4849902,-96.4918061,ROOFTOP
11842,"150 S Oak Tree Ln, Dakota Dunes, South Dakota, 57049","150 Oak Tree Ln, North Sioux City, SD 57049, USA",42.4995166,-96.4766221,ROOFTOP
11846,"2 1/2 Miles East, Delmont, South Dakota, 57330","Delmont, SD 57330, USA",43.2674898,-98.1622978,APPROXIMATE
11850,"3 Miles South #73 At Durkee Lk, Faith, South Dakota, 57626","SD-73, Faith, SD, USA",45.0230423,-102.0451379,GEOMETRIC_CENTER
11851,"35049 W Lake St, Faulkton, South Dakota, 57438","35049 W Lake St, Faulkton, SD 57438, USA",45.031803,-99.178541,ROOFTOP
11852,"48250 230th St, Flandreau, South Dakota, 57028","48250 230th St, Flandreau, SD 57028, USA",44.0516948,-96.5578609,ROOFTOP
