Address,Course ID
"Back Eighteen at Black Hawk Golf Course, Beaver Falls, PA",11886
"Beaver Valley Golf Club, Beaver Falls, PA",11887
"Fox Run Golf Course, Beaver Falls, PA",11888
"Front Eighteen at Black Hawk Golf Course, Beaver Falls, PA",11889
"North/South at Rolling Acres Golf Course, Beaver Falls, PA",11890
"South/West at Rolling Acres Golf Course, Beaver Falls, PA",11891
"West/North at Rolling Acres Golf Course, Beaver Falls, PA",11892
"Bedford Elks Golf Club, Bedford, PA",11893
"Omni Bedford Springs Resort - Old Course, Bedford, PA",11894
"Gold at Cedarbrook Golf Course, Belle Vernon, PA",11895
"Red at Cedarbrook Golf Course, Belle Vernon, PA",11896
"Willowbrook Golf Course, Belle Vernon, PA",11897
"Bensalem Township Country Club, Bensalem, PA",11898
"Salem Harbour Golf Course, Bensalem, PA",11899
"Chippewa Golf Club, Bentleyville, PA",11900
"Mill Race Golf & Camping Resort, Benton, PA",11901
"Green Acres Golf Club, Bernville, PA",11902
"Heidelberg Country Club, Bernville, PA",11903
"Berwick Golf Club, Berwick, PA",11904
"Rolling Pines Golf Course, Berwick, PA",11905
"Bethlehem Golf Club - Executive Nine, Bethlehem, PA",11906
"Bethlehem Golf Club - Monocacy Course, Bethlehem, PA",11907
"Grace at Saucon Valley Country Club, Bethlehem, PA",11908
"Green Pond Country Club, Bethlehem, PA",11909
"Old at Saucon Valley Country Club, Bethlehem, PA",11910
"Short at Saucon Valley Country Club, Bethlehem, PA",11911
"Weyhill at Saucon Valley Country Club, Bethlehem, PA",11912
"Piney Apple Golf Course, Biglerville, PA",11913
"Chestnut Ridge Golf Resort & Conference Center, Blairsville, PA",11914
"Tom's Run at Chestnut Ridge Golf Resort & Conference Center, Blairsville, PA",11915
"Jack Frost National Golf Course, Blakeslee, PA",11916
"The Links at Hemlock Creek, Bloomsburg, PA",11917
"Blue Bell Country Club, Blue Bell, PA",11918
"Bluestone Country Club, Blue Bell, PA",11919
"Cedarbrook Country Club, Blue Bell, PA",11920
"Mermaid Swim & Golf Club, Blue Bell, PA",11921
"Monterey Country Club, Blue Ridge Summit, PA",11922
"Mountain View Country Club, Boalsburg, PA",11923
"Tussey Mountain Golf Course, Boalsburg, PA",11924
"Champion Lakes Golf Course, Bolivar, PA",11925
"Sliding Rock Golf Course, Boswell, PA",11926
"Pennhills Club, Bradford, PA",11927
"Pine Acres Country Club, Bradford, PA",11928
"Hickory Heights Golf Club, Bridgeville, PA",11929
"Owens-Brockway Golf Course, Brockport, PA",11930
"Scottish Heights Golf Club, Brockport, PA",11931
"Pinecrest Country Club, Brookville, PA",11932
"Overbrook Golf Club, Bryn Mawr, PA",11933
"Blue/Red at Buck Hill Falls Golf Club, Buck Hill Falls, PA",11934
"Red/White at Buck Hill Falls Golf Club, Buck Hill Falls, PA",11935
"White/Blue at Buck Hill Falls Golf Club, Buck Hill Falls, PA",11936
"Lookaway Golf Club, Buckingham, PA",11937
"Pocono Hills Golf Course, Bushkill, PA",11938
"All About Golf Mount Chestnut Golf Course & Driving Range, Butler, PA",11939
"Aubrey's Dubbs Dred Golf Course, Butler, PA",11940
"Bonniebrook Club House & Golf Course, Butler, PA",11941
"Butler Country Club, Butler, PA",11942
"Conley Resort, Butler, PA",11943
"Hiland Golf Course, Butler, PA",11944
"Lake Arthur Country Club, Butler, PA",11945
"LakeVue North Golf Course, Butler, PA",11946
"North/South at Krendale Golf Course, Butler, PA",11947
"South/West at Krendale Golf Course, Butler, PA",11948
"Stoughton Acres Golf Course, Butler, PA",11949
"Suncrest Golf Course, Butler, PA",11950
"West/North at Krendale Golf Course, Butler, PA",11951
"Riverside Golf Club, Cambridge Springs, PA",11952
"West Shore Country Club, Camp Hill, PA",11953
"Blue/Gold at Lindenwood Golf Club, Canonsburg, PA",11954
"Executive at Lindenwood Golf Club, Canonsburg, PA",11955
"Gold/Red at Lindenwood Golf Club, Canonsburg, PA",11956
"Red/Blue at Lindenwood Golf Club, Canonsburg, PA",11957
"Southpointe Golf Club, Canonsburg, PA",11958
"Elkview Country Club, Carbondale, PA",11959
"Homestead Golf Course, Carbondale, PA",11960
"Skyline Public Golf Course, Carbondale, PA",11961
"Sleepy Hollow Golf Course, Carbondale, PA",11962
"Carlisle Barracks Golf Course, Carlisle, PA",11963
"Carlisle Country Club, Carlisle, PA",11964
"Cumberland Golf Club, Carlisle, PA",11965
"Eagles Crossing Golf Course, Carlisle, PA",11966
"Mayapple Golf Links, Carlisle, PA",11967
"Carmichaels Golf Club, Carmichaels, PA",11968
"Carroll Valley Golf Resort, Carroll Valley, PA",11969
"Willow Brook Golf Course, Catasauqua, PA",11970
"Rocky Spring Golf Course, Chambersburg, PA",11971
"Seven Springs Mountain Resort, Seven Springs, PA",11972
"JC Melrose Country Club, Cheltenham, PA",11973
"Chetremon Golf Course, Cherry Tree, PA",11974
"Clarion Oaks Golf Course, Clarion, PA",11975
"Glen Oak Country Club, Clarks Summit, PA",11976
"North at Country Club of Scranton, The, Clarks Summit, PA",11977
"Old at Country Club of Scranton, The, Clarks Summit, PA",11978
"South at Country Club of Scranton, The, Clarks Summit, PA",11979
"Summit Hills Golf Club, Clarks Summit, PA",11980
"Blue Knob Golf Club, Claysburg, PA",11981
"Dogwood Hills Golf Course, Claysville, PA",11982
"Clearfield-Curwensville Country Club, Clearfield, PA",11983
"Scottish Glen Golf Course, Clifford, PA",11984
"Coatesville Country Club, Coatesville, PA",11985
"Island Green Golf Course, Cochranton, PA",11986
"Worcester Golf Club, Collegeville, PA",11987
"Concord Country Club, Concordville, PA",11988
"Oakland Beach Golf Club, Conneaut Lake, PA",11989
"Pleasant Valley Golf Club, Connellsville, PA",11990
"Locust Valley Golf Club, Coopersburg, PA",11991
"Maple Golf Course at Wedgewood Golf Club, Coopersburg, PA",11992
"Oak Golf Course at Wedgewood Golf Club, Coopersburg, PA",11993
"Pine Golf Course at Wedgewood Golf Club, Coopersburg, PA",11994
"Tumblebrook Golf Course, Coopersburg, PA",11995
"Montour Heights Country Club, Coraopolis, PA",11996
"Carter Heights Golf Course, Corry, PA",11997
"Corry Country Club, Corry, PA",11998
"North Hills Municipal Golf Course, Corry, PA",11999
"Coudersport Golf Club, Coudersport, PA",12000
"Cranberry Highlands Golf Course, Cranberry Township, PA",12001
"Summit Country Club, Cresson, PA",12002
"Eagles Ridge Golf Club, Curwensville, PA",12003
"Executive at Newberry Country Club, Dallas, PA",12004
"Irem Country Club, Dallas, PA",12005
"Lehman Golf Club, Dallas, PA",12006
"Twin Oaks Golf Course, Dallas, PA",12007
"Woodstone Country Club, Danielsville, PA",12008
"Frosty Valley Country Club, Danville, PA",12009
"Grassy Lane Golf Club, Darlington, PA",12010
"Linden Hall Golf Course, Dawson, PA",12011
"White Oak Golf Course, Dayton, PA",12012
"Water Gap Country Club, Delaware Water Gap, PA",12013
"First Nine/Second Nine at Cloverleaf Golf Club, Delmont, PA",12014
"First Nine/Third Nine at Cloverleaf Golf Club, Delmont, PA",12015
"Second Nine/Third Nine at Cloverleaf Golf Club, Delmont, PA",12016
"Hawk Valley Golf Club, Denver, PA",12017
"Range End Country Club, Dillsburg, PA",12018
"Blackwood Golf Course, Douglassville, PA",12019
"Blue at Arrowhead Golf Course, Douglassville, PA",12020
"Red/White at Arrowhead Golf Course, Douglassville, PA",12021
"Applecross Country Club, Downingtown, PA",12022
"Downingtown Country Club, Downingtown, PA",12023
"Doylestown Country Club, Doylestown, PA",12024
"Upper Dublin Golf & Fitness Club, Dresher, PA",12025
"Edgewood in the Pines, Drums, PA",12026
"Sand Springs Golf Course, Drums, PA",12027
"DuBois Country Club, Du Bois, PA",12028
"Gold at Treasure Lake Golf Course, Du Bois, PA",12029
"Kenterra Golf Course, Du Bois, PA",12030
"Silver at Treasure Lake Golf Course, Du Bois, PA",12031
"Eagles Mere Country Club, Eagles Mere, PA",12032
"Great Bear Golf Club, East Stroudsburg, PA",12033
"Terra Greens Golf Course, East Stroudsburg, PA",12034
"Morgan Hill Golf Course, Easton, PA",12035
"Northampton Country Club, Easton, PA",12036
"Riverview Country Club, Easton, PA",12037
"Sawmill Golf Course, Easton, PA",12038
"Ebensburg Country Club, Ebensburg, PA",12039
"Lemondrop Lounge & Golf Links, Ebensburg, PA",12040
"Culbertson Hills Golf Resort, Edinboro, PA",12041
"Rolling Green Golf Course, Eighty Four, PA",12042
"Butler's Golf Course - Lakeside Course, Elizabeth, PA",12043
"Butler's Golf Course - Woodside Course, Elizabeth, PA",12044
"Riverview Golf Course, Elizabeth, PA",12045
"Victory Hills Golf Course, Elizabeth, PA",12046
"Par Line Golf Course, Elizabethtown, PA",12047
"Connoquenessing Country Club, Ellwood City, PA",12048
"Olde Stonewall Golf Club, Ellwood City, PA",12049
"French Creek Golf Course, Elverson, PA",12050
"North Course Golf Course at Stonewall Links, Elverson, PA",12051
"Old Course Golf Course at Stonewall Links, Elverson, PA",12052
"Three Ponds Golf Club, Elysburg, PA",12053
"Emporium Country Club, Emporium, PA",12054
"Valley Green Golf Course, Etters, PA",12055
"Down River Golf Course, Everett, PA",12056
"Four Seasons Golf Club, Exeter, PA",12057
"Fox Hill Country Club, Exeter, PA",12058
"Manor Valley Country Club, Export, PA",12059
"Westmoreland Country Club, Export, PA",12060
"Whitford Country Club, Exton, PA",12061
"Stone Hedge Country Club, Factoryville, PA",12062
"Mountain View Golf Club, Fairfield, PA",12063
"Oxford Valley Golf Course, Fairless Hills, PA",12064
"Beechwood Golf Club, Fairview, PA",12065
"Emanon Country Club, Falls, PA",12066
"Beechwoods Golf Course, Falls Creek, PA",12067
"Mount Summit Golf Course, Farmington, PA",12068
"Nemacolin Woodlands Resort - Mystic Rock Course, Farmington, PA",12069
"Nemacolin Woodlands Resort - Shepherd's Rock Golf Course, Farmington, PA",12070
"Caledonia Golf Club, Fayetteville, PA",12071
"Conocodell Golf Club, Fayetteville, PA",12072
"Founders at Penn National Golf Club & Inn, Fayetteville, PA",12073
"Iron Forge at Penn National Golf Club & Inn, Fayetteville, PA",12074
"Lakeland Golf Club, Fleetville, PA",12075
"Golden Oaks Golf Club, Fleetwood, PA",12076
"Moselem Springs Golf Club, Fleetwood, PA",12077
"Pleasant Hills Golf Course, Fleetwood, PA",12078
"Rich Maiden Golf Course, Fleetwood, PA",12079
"Flourtown Country Club, Flourtown, PA",12080
"Wissahickon Golf Course at Philadelphia Cricket Club, Flourtown, PA",12081
"Lenape Heights Golf Course, Ford City, PA",12082
"Panorama Golf Course, Forest City, PA",12083
"Manufacturers Golf & Country Club, Fort Washington, PA",12084
"Foxburg Country Club, Foxburg, PA",12085
"Lucky Hills Golf Course, Franklin, PA",12086
"River Ridge Golf Course, Franklin, PA",12087
"Speer's Public Golf Course, Franklin, PA",12088
"Whitetail Run Golf Course, Franklin, PA",12089
"Blue Mountain View Golf Course, Fredericksburg, PA",12090
"Hamlin Golf Club, Fredericksburg, PA",12091
"Birdsfoot Golf Club, Freeport, PA",12092
"Cabin Greens Golf Course, Freeport, PA",12093
"River Forest Country Club, Freeport, PA",12094
"Tall Pines Players Club, Friendsville, PA",12095
"Grove/Lakes at Treesdale Golf & Country Club, Gibsonia, PA",12096
"Lakes/Orchard at Treesdale Golf & Country Club, Gibsonia, PA",12097
"Orchard/Grove at Treesdale Golf & Country Club, Gibsonia, PA",12098
"Pheasant Ridge Golf Club, Gibsonia, PA",12099
"Pittsburgh National Golf Club, Gibsonia, PA",12100
"Ambassador at Hickory Valley Golf Club, Gilbertsville, PA",12101
"Bella Vista Golf Course, Gilbertsville, PA",12102
"Blue at Gilbertsville Golf Club, Gilbertsville, PA",12103
"Presidential at Hickory Valley Golf Club, Gilbertsville, PA",12104
"Red at Gilbertsville Golf Club, Gilbertsville, PA",12105
"Twin Ponds Golf Club, Gilbertsville, PA",12106
"White at Gilbertsville Golf Club, Gilbertsville, PA",12107
"Pinecroft Golf Course, Gillett, PA",12108
"Elk Valley Golf Course, Girard, PA",12109
"Over Lake Golf Course, Girard, PA",12110
"Centennial at Philadelphia Country Club, Gladwyne, PA",12111
"Spring/Mill at Philadelphia Country Club, Gladwyne, PA",12112
"Clayton Park Golf Course, Glen Mills, PA",12113
"Glen Mills Golf Course, Glen Mills, PA",12114
"Bon Air Country Club, Glen Rock, PA",12115
"Manada Golf Club, Grantville, PA",12116
"Macoby Run Golf Course, Green Lane, PA",12117
"Greencastle Golf Club, Greencastle, PA",12118
"Greensburg Country Club, Greensburg, PA",12119
"Hannastown Golf Club, Greensburg, PA",12120
"Mount Odin Golf Course, Greensburg, PA",12121
"Totteridge Golf Course, Greensburg, PA",12122
"Valley Green Golf & Country Club, Greensburg, PA",12123
"Paupack Hills Golf & Country Club, Greentown, PA",12124
"Pine Hill Golf Course, Greenville, PA",12125
"The Greens of Greenville, Greenville, PA",12126
"Grove City Country Club, Grove City, PA",12127
"Willow Hills Golf Center, Grove City, PA",12128
"Mt. Hope Golf Course, Guys Mill, PA",12129
"North/South at South Hills Golf Club, Hanover, PA",12130
"North/West at South Hills Golf Club, Hanover, PA",12131
"West/South at South Hills Golf Club, Hanover, PA",12132
"Wyoming Valley Country Club, Hanover Township, PA",12133
"Downing Municipal Golf Course, Harborcreek, PA",12134
"Applewood Golf Course, Harding, PA",12135
"Lederach Golf Club, Harleysville, PA",12136
"Hartmann's Deep Valley Golf Course, Harmony, PA",12137
"Strawberry Ridge Golf Course, Harmony, PA",12138
"Hartstown Golf Course, Hartstown, PA",12139
"Cambrian Hills Golf Course, Hastings, PA",12140
"Twin Woods Golf Club, Hatfield, PA",12141
"Llanerch Country Club, Havertown, PA",12142
"Cricket Hill Golf Club, Hawley, PA",12143
"Forest Lake Club, Hawley, PA",12144
"Lords Valley Country Club, Hawley, PA",12145
"Woodloch Springs Country Club, Hawley, PA",12146
"Eagle Rock Golf & Ski Resort, Hazleton, PA",12147
"Eagle Rock Golf & Ski Resort - Executive Course, Hazleton, PA",12148
"Steel Club - Championship Course, Hellertown, PA",12149
"Steel Club - Hill Nine, Hellertown, PA",12150
"Buhl Farm Golf Course & Driving Range, Hermitage, PA",12151
"Hickory VFW Golf Course, Hermitage, PA",12152
"Tam O'Shanter of Pennsylvania, Hermitage, PA",12153
"East at Country Club of Hershey, Hershey, PA",12154
"Spring Creek Golf Course, Hershey, PA",12155
"West at Country Club of Hershey, Hershey, PA",12156
"Village Green Golf Course, Hickory, PA",12157
"Hidden Valley Golf Club, Hidden Valley, PA",12158
"Scotch Valley Country Club, Hollidaysburg, PA",12159
"Sylvan Hills Golf Course, Hollidaysburg, PA",12160
"Honesdale Golf Club, Honesdale, PA",12161
"Honeybrook Golf Club, Honey Brook, PA",12162
"Ponderosa Golf Course, Hookstown, PA",12163
"Commonwealth National Golf Club, Horsham, PA",12164
"Susquehanna Valley Country Club, Hummels Wharf, PA",12165
"The KaddyShack Par-3 Golf Course, Hummels Wharf, PA",12166
"Beaver Bend Par 3, Hummelstown, PA",12167
"Deer Valley Golf Course, Hummelstown, PA",12168
"Morgan Hills Golf Course, Hunlock Creek, PA",12169
"Huntingdon Country Club, Huntingdon, PA",12170
"Sunset Golf Club, Huntingdon, PA",12171
"Centennial/Toomey at Huntingdon Valley Country Club, Huntingdon Valley, PA",12172
"Flynn/Centennial at Huntingdon Valley Country Club, Huntingdon Valley, PA",12173
"Meadowbrook Country Club, Huntingdon Valley, PA",12174
"North at Philmont Country Club, Huntingdon Valley, PA",12175
"South at Philmont Country Club, Huntingdon Valley, PA",12176
"Toomey/Flynn at Huntingdon Valley Country Club, Huntingdon Valley, PA",12177
"King Valley Golf Course, Imler, PA",12178
"Indian Lake Golf Club, Indian Lake, PA",12179
"Northwinds Golf Course, Indian Lake, PA",12180
"Indian Springs Golf and Country Club, Indiana, PA",12181
"Indiana Country Club, Indiana, PA",12182
"Meadow Lane Golf Course, Indiana, PA",12183
"Deer Trails Country Club, Industry, PA",12184
"River's Edge Golf Course, Industry, PA",12185
"Irwin Country Club, Irwin, PA",12186
"Spring Mill Country Club, Ivyland, PA",12187
"Pleasant Acres Golf Course, Jamestown, PA",12188
"Walnut Creek Golf Club, Jamestown, PA",12189
"Heritage Creek Golf Club, Jamison, PA",12190
"Neshaminy Valley Golf Club, Jamison, PA",12191
"The Bucks Club, Jamison, PA",12192
"The Club At Blackthorne, Jeannette, PA",12193
"Jeffersonville Golf Club, Jeffersonville, PA",12194
"Alverthorpe Park, Jenkintown, PA",12195
"The Abington Club, Jenkintown, PA",12196
"The Club at the Highlands, Jermyn, PA",12197
"Berkley Hills Golf Course, Johnstown, PA",12198
"North Fork Golf & Tennis Club, Johnstown, PA",12199
"Richland Greens Golf Center, Johnstown, PA",12200
"Sunnehanna Country Club, Johnstown, PA",12201
"Pike Run Country Club, Jones Mills, PA",12202
"Kane Country Club, Kane, PA",12203
"Kennett Square Golf & Country Club, Kennett Square, PA",12204
"Gulph Mills Golf Club, King of Prussia, PA",12205
"Deertrak Golf Club, Kittanning, PA",12206
"Kittanning Country Club, Kittanning, PA",12207
"Twin Lake Par-3 Golf Course, Kittanning, PA",12208
"Eighteen at Hi-Level Golf Course, Kossuth, PA",12209
"Executive at Hi-Level Golf Course, Kossuth, PA",12210
"Hideaway Hills Golf Club, Kresgeville, PA",12211
"Indian Mountain Golf Course, Kresgeville, PA",12212
"Berkleigh Golf Club, Kutztown, PA",12213
"Green Valley Country Club, Lafayette Hill, PA",12214
"The ACE Club, Lafayette Hill, PA",12215
"Whitemarsh Valley Country Club, Lafayette Hill, PA",12216
"Scranton Municipal Golf Course, Mount Cobb, PA",12217
"The Hideout, Lake Ariel, PA",12218
"Split Rock Resort & Golf Club - North Course, Lake Harmony, PA",12219
"Split Rock Resort & Golf Club - South Course, Lake Harmony, PA",12220
"Scranton Canoe Club, Lake Winola, PA",12221
"Chisel Creek Golf Club, Landenberg, PA",12222
"Four Seasons Golf Course, Landisville, PA",12223
"Middletown Country Club, Langhorne, PA",12224
"PineCrest Country Club, Lansdale, PA",12225
"Glengarry Golf Links, Latrobe, PA",12226
"Latrobe Country Club, Latrobe, PA",12227
"Latrobe Elks Golf Club, Latrobe, PA",12228
"Lawrence Park Golf Club, Lawrence Park, PA",12229
"Freeport Mills Golf Course, Lebanon, PA",12230
"Iron Valley Golf Club, Lebanon, PA",12231
"Lebanon Country Club, Lebanon, PA",12232
"Pine Meadows Golf Club, Lebanon, PA",12233
"Royal Oaks Golf Club, Lebanon, PA",12234
"Willow Hollow Golf Course, Leesport, PA",12235
"Bucknell Golf Club, Lewisburg, PA",12236
"Lewistown Country Club, Lewistown, PA",12237
"Eighteen Hole at South Park Golf Course, South Park, PA",12238
"Nine Hole at South Park Golf Course, Library, PA",12239
"Laurel Valley Golf Club, Ligonier, PA",12240
"Ligonier Country Club, Ligonier, PA",12241
"Ridgeview Golf Course, Ligonier, PA",12242
"Rolling Rock Club, Ligonier, PA",12243
"Timberlink Golf Course, Ligonier, PA",12244
"Landis Creek Golf Club, Limerick, PA",12245
"Turtle Creek Golf Club, Limerick, PA",12246
"Waltz Golf Farm, Limerick, PA",12247
"Linfield National Golf Club, Linfield, PA",12248
"Bent Creek Country Club, Lititz, PA",12249
"Flatbush Golf Course, Littlestown, PA",12250
"Quail Valley Golf Course, Littlestown, PA",12251
"Immergrun Golf Club, Loretto, PA",12252
"Hill Crest Country Club, Lower Burrell, PA",12253
"Brookside Country Club, Macungie, PA",12254
"The Madison Club, Madison, PA",12255
"Applebrook Golf Club, Malvern, PA",12256
"Chester Valley Golf Club, Malvern, PA",12257
"White Manor Country Club, Malvern, PA",12258
"Executive at Evergreen Golf Course Inc., Manheim, PA",12259
"Pitch And Putt at Evergreen Golf Course Inc., Manheim, PA",12260
"Tree Top Golf Course, Manheim, PA",12261
"Corey Creek Golf Club, Mansfield, PA",12262
"Mars-Bethel Golf Course, Mars, PA",12263
"Caesars Pocono Palace Cove Haven, Marshalls Creek, PA",12264
"Country Club of the Poconos Municipal Golf Course, Marshalls Creek, PA",12265
"Indian Run Golf Course, McClure, PA",12266
"Great Cove Golf Recreation, McConnellsburg, PA",12267
"Fort Cherry Golf Club, McDonald, PA",12268
"Brabender Southwoods Golf Course, McKean, PA",12269
"Youghiogheny Country Club, McKeesport, PA",12270
"Blue/Red at Valley Brook Country Club, McMurray, PA",12271
"Gold/Blue at Valley Brook Country Club, McMurray, PA",12272
"Red/Gold at Valley Brook Country Club, McMurray, PA",12273
"Hailwood Golf Course, Meadville, PA",12274
"The Country Club of Meadville, Meadville, PA",12275
"Whispering Pines Golf Course, Meadville, PA",12276
"Armitage Golf Course, Mechanicsburg, PA",12277
"Liberty Forge Golf Course, Mechanicsburg, PA",12278
"Rich Valley Golf Course, Mechanicsburg, PA",12279
"Paxon Hollow Golf Club, Media, PA",12280
"Mercer Public Golf Course, Mercer, PA",12281
"Spring Valley Golf Club, Mercer, PA",12282
"Whitetail Golf Resort, Mercersburg, PA",12283
"Shade Mountain Golf Club, Middleburg, PA",12284
"Sunset Golf Course, Middletown, PA",12285
"Hawthorne Valley Golf Club, Midland, PA",12286
"Quicksilver Golf Club, Midway, PA",12287
"Cliff Park Inn & Golf Course, Milford, PA",12288
"Belles Springs Golf Course, Mill Hall, PA",12289
"Clinton Country Club, Mill Hall, PA",12290
"Lykens Valley Golf Course, Millersburg, PA",12291
"Crossgates Golf Course, Millersville, PA",12292
"Wynding Brook Golf Club, Milton, PA",12293
"Nittany Country Club, Mingoville, PA",12294
"LedgeRock Golf Club, Mohnton, PA",12295
"Monongahela Valley Country Club, Monongahela, PA",12296
"Maple Crest Golf Course, Monroeville, PA",12297
"Challenge at White Deer Golf Club, Montgomery, PA",12298
"Executive at White Deer Golf Club, Montgomery, PA",12299
"Vintage at White Deer Golf Club, Montgomery, PA",12300
"The Montrose Club, Montrose, PA",12301
"Moon Golf Club, Moon Township, PA",12302
"Par 3 Championship at Scally's Golf Center, Moon Township, PA",12303
"Pitch & Putt at Scally's Golf Center, Moon Township, PA",12304
"West Hills Par 3, Moon Twp, PA",12305
"Glenmaura National Golf Course, Moosic, PA",12306
"Bridge Street Golf at Snipes, Morrisville, PA",12307
"Elmhurst Country Club, Moscow, PA",12308
"Marjon Golf Course, Moscow, PA",12309
"Highlands of Donegal Golf Course, Mount Joy, PA",12310
"Norvelt Golf Club - Luke's Links Course, Mount Pleasant, PA",12311
"Norvelt Golf Club - Norvelt Course, Mount Pleasant, PA",12312
"Timber Ridge Golf Club, Mount Pleasant, PA",12313
"Mount Airy Golf Club, Mount Pocono, PA",12314
"Mount Pocono Public Golf Course, Mount Pocono, PA",12315
"American Legion Country Club, Mount Union, PA",12316
"Royal Manchester Golf Links, Mount Wolf, PA",12317
"Blue/Ridge at Blue Ridge Trail Golf Club, Mountain Top, PA",12318
"Ridge/Trail at Blue Ridge Trail Golf Club, Mountain Top, PA",12319
"Trail/Blue at Blue Ridge Trail Golf Club, Mountain Top, PA",12320
"Rolling Meadows Golf Course, Mowry, PA",12321
"Meadowink Golf Course, Murrysville, PA",12322
"Murrysville Golf Club, Murrysville, PA",12323
"Rolling Fields Golf Club, Murrysville, PA",12324
"Lebanon Valley Golf Course, Myerstown, PA",12325
"Brackenridge Heights Golf Course, Natrona Heights, PA",12326
"Arnold's Golf Course, Nescopeck, PA",12327
"Mannitto Golf Club, New Alexandria, PA",12328
"Bostonia Country Club, New Bethlehem, PA",12329
"Stop 'N Sock Golf Course, New Brighton, PA",12330
"Castle Hills Golf Course, New Castle, PA",12331
"New Castle Country Club, New Castle, PA",12332
"Sylvan Heights Golf Course, New Castle, PA",12333
"Riverview Golf Club, New Cumberland, PA",12334
"Jericho National Golf Club, New Hope, PA",12335
"Oak Lake Golf Course, New Kensington, PA",12336
"Olde Homestead Golf Club, New Tripoli, PA",12337
"Par 3 at Olde Homestead Golf Club, New Tripoli, PA",12338
"Par-3 at Borland Golf Center, New Wilmington, PA",12339
"Regulation at Borland Golf Center, New Wilmington, PA",12340
"Newport American Legion Country Club, Newport, PA",12341
"Aronimink Golf Club, Newtown Square, PA",12342
"Bob Thatcher's Old Masters Golf Club, Newtown Square, PA",12343
"Rock Creek Golf Course, Nicholson, PA",12344
"Center Square Golf Club, Norristown, PA",12345
"Westover Golf Club, Norristown, PA",12346
"Grand View Golf Club, North Braddock, PA",12347
"Green Meadows Golf Course, North East, PA",12348
"Lake View Country Club, North East, PA",12349
"LuLu Country Club, North Hills, PA",12350
"North Hills Country Club, North Hills, PA",12351
"Lost Creek Golf Club, Oakland Mills, PA",12352
"Oakmont Country Club, Oakmont, PA",12353
"Oakmont East Golf Course, Oakmont, PA",12354
"Pine Marsh Golf Course, Oregon Hill, PA",12355
"Sandy Run Country Club, Oreland, PA",12356
"Schuylkill Country Club, Orwigsburg, PA",12357
"Wyncote Golf Club, Oxford, PA",12358
"Blue Shamrock Golf Club, Palmerton, PA",12359
"Waynesborough Country Club, Paoli, PA",12360
"Indian Hills Golf Club, Paxinos, PA",12361
"Pilgrim's Oak Golf Course, Peach Bottom, PA",12362
"Cherrywood Golf Course, Penn Run, PA",12363
"Sweet Water Golf Course, Pennsburg, PA",12364
"Philipsburg Elks Lodge & Country Club, Philipsburg, PA",12365
"Kimberton Golf Club, Phoenixville, PA",12366
"Phoenixville Country Club, Phoenixville, PA",12367
"Pickering Valley Golf Club, Phoenixville, PA",12368
"The RiverCrest Golf Club and Preserve, Phoenixville, PA",12369
"Hidden Valley Golf Course, Pine Grove, PA",12370
"Militia Hill Golf Course at Philadelphia Cricket Club, Plymouth Meeting, PA",12371
"Sunnybrook Golf Club, Plymouth Meeting, PA",12372
"The 1912 Club, Plymouth Meeting, PA",12373
"The Inn At Pocono Manor - East Course, Pocono Manor, PA",12374
"Pinecrest Lake Golf Club, Pocono Pines, PA",12375
"Timber Trails Golf Club, Pocono Pines, PA",12376
"Skytop Mountain Golf Club, Port Matilda, PA",12377
"Maple Crest Golf Course, Portage, PA",12378
"Bellewood Golf Club, Pottstown, PA",12379
"Brookside Country Club, Pottstown, PA",12380
"Raven's Claw Golf Club, Pottstown, PA",12381
"Lake Lorain Golf Club, Poyntelle, PA",12382
"The Club at Nevillewood, Presto, PA",12383
"Rolling Hills Golf Course, Pulaski, PA",12384
"Tanglewood Golf Course, Pulaski, PA",12385
"Hemlock View Golf Course, Punxsutawney, PA",12386
"Punxsutawney Country Club, Punxsutawney, PA",12387
"Fox Hollow Golf Club, Quakertown, PA",12388
"Tanglewood Manor Golf Club, Quarryville, PA",12389
"Fairview Golf Course, Quentin, PA",12390
"Berkshire Country Club, Reading, PA",12391
"Chapel Hill Golf Course, Reading, PA",12392
"Flying Hills Golf Club, Reading, PA",12393
"Reading Country Club, Reading, PA",12394
"Springside Par 3 Golf Course, Reinholds, PA",12395
"Wanango Country Club, Reno, PA",12396
"Northampton Valley Country Club, Richboro, PA",12397
"Laurel Mill Golf Course, Ridgway, PA",12398
"Iron Masters Country Club, Roaring Spring, PA",12399
"King's Mountain Golf Course, Rockwood, PA",12400
"Middlecreek Golf Course, Rockwood, PA",12401
"Spring Ford Country Club, Royersford, PA",12402
"Blueberry Hill Golf Club, Russell, PA",12403
"Cable Hollow Golf Course, Russell, PA",12404
"Leaning Pines Golf Course, Saint Marys, PA",12405
"Windber Country Club, Salix, PA",12406
"Kiski Prep School Golf Course, Saltsburg, PA",12407
"Buffalo Golf Course, Sarver, PA",12408
"Old at Saxon Golf Course, Sarver, PA",12409
"Saxon East at Saxon Golf Course, Sarver, PA",12410
"Rolling Turf Golf Club, Schwenksville, PA",12411
"Chambersburg Country Club, Scotland, PA",12412
"Scott Greens Golf Club, Scott Township, PA",12413
"Wemberly Hills Golf Course, Scott Township, PA",12414
"Allegheny Country Club, Sewickley, PA",12415
"Diamond Run Golf Club, Sewickley, PA",12416
